09:30:00,6117.000, 7, 6113.000, 1, 6116.000, 1
09:30:00,6116.000, 9, 6115.600, 2, 6118.800, 1
09:30:01,6114.200, 13, 6113.800, 1, 6118.200, 2
09:30:01,6114.200, 15, 6115.400, 1, 6117.600, 2
09:30:02,6117.400, 25, 6116.000, 1, 6117.400, 2
09:30:02,6114.000, 29, 6116.200, 1, 6117.400, 1
09:30:03,6117.400, 33, 6113.800, 2, 6117.800, 1
09:30:03,6117.400, 33, 6114.600, 2, 6116.000, 1
09:30:04,6114.000, 35, 6113.800, 2, 6116.000, 1
09:30:04,6114.000, 35, 6114.200, 1, 6115.800, 2
09:30:05,6115.800, 37, 6114.400, 1, 6116.000, 1
09:30:05,6117.000, 39, 6116.600, 1, 6117.400, 1
09:30:06,6117.000, 39, 6118.000, 1, 6118.800, 2
09:30:06,6113.000, 61, 6113.000, 2, 6119.600, 2
09:30:07,6113.000, 61, 6116.000, 2, 6117.600, 2
09:30:07,6118.600, 62, 6116.400, 1, 6119.400, 2
09:30:08,6119.200, 63, 6116.600, 4, 6119.400, 2
09:30:08,6119.200, 63, 6116.800, 1, 6119.000, 1
09:30:09,6117.200, 64, 6117.200, 1, 6119.600, 2
09:30:09,6119.600, 66, 6121.400, 1, 6122.800, 1
09:30:10,6121.400, 67, 6118.600, 1, 6119.400, 1
09:30:10,6121.800, 69, 6122.400, 1, 6122.600, 2
09:30:11,6122.800, 73, 6120.000, 1, 6123.400, 1
09:30:11,6123.000, 74, 6121.800, 1, 6123.200, 2
09:30:12,6120.800, 77, 6120.400, 4, 6123.200, 2
09:30:12,6120.600, 78, 6120.400, 1, 6123.000, 4
09:30:13,6120.400, 79, 6120.200, 1, 6122.600, 1
09:30:13,6120.400, 79, 6120.200, 1, 6121.800, 1
09:30:14,6120.400, 79, 6120.200, 1, 6122.200, 2
09:30:14,6120.400, 79, 6120.200, 1, 6122.000, 3
09:30:15,6120.400, 79, 6118.600, 1, 6121.800, 4
09:30:15,6121.800, 82, 6119.000, 2, 6121.600, 1
09:30:16,6121.800, 82, 6119.200, 2, 6121.400, 3
09:30:16,6119.200, 84, 6118.600, 4, 6121.200, 4
09:30:17,6118.600, 88, 6117.800, 1, 6121.000, 3
09:30:17,6120.000, 89, 6117.800, 1, 6120.000, 2
09:30:18,6120.000, 89, 6118.000, 1, 6119.400, 1
09:30:18,6120.000, 89, 6116.000, 1, 6119.200, 1
09:30:19,6119.600, 91, 6117.600, 1, 6118.800, 1
09:30:19,6120.000, 93, 6119.600, 2, 6120.400, 2
09:30:20,6119.600, 95, 6117.800, 1, 6119.600, 1
09:30:20,6121.000, 96, 6118.200, 1, 6121.000, 1
09:30:21,6121.000, 96, 6118.800, 1, 6120.800, 2
09:30:21,6118.800, 97, 6118.400, 3, 6118.800, 1
09:30:22,6118.800, 98, 6118.400, 1, 6119.600, 2
09:30:22,6118.400, 99, 6117.600, 1, 6119.600, 2
09:30:23,6119.400, 102, 6117.600, 1, 6119.400, 3
09:30:23,6119.400, 102, 6117.600, 1, 6119.400, 3
09:30:24,6119.400, 102, 6116.200, 2, 6119.400, 3
09:30:24,6119.400, 103, 6116.800, 1, 6119.600, 2
09:30:25,6117.600, 108, 6117.600, 1, 6119.400, 2
09:30:25,6117.600, 108, 6118.400, 1, 6119.200, 1
09:30:26,6119.400, 109, 6117.800, 2, 6119.400, 1
09:30:26,6119.600, 111, 6118.200, 1, 6120.800, 1
09:30:27,6120.600, 112, 6118.400, 2, 6120.800, 1
09:30:27,6120.800, 113, 6118.600, 2, 6121.000, 1
09:30:28,6120.800, 113, 6118.800, 2, 6121.200, 4
09:30:28,6120.800, 113, 6119.200, 1, 6121.200, 3
09:30:29,6120.800, 113, 6119.400, 3, 6119.600, 5
09:30:29,6119.200, 121, 6119.000, 2, 6121.200, 2
09:30:30,6119.200, 121, 6119.200, 3, 6121.200, 2
09:30:30,6121.000, 122, 6119.400, 1, 6121.200, 2
09:30:31,6119.200, 126, 6118.400, 1, 6120.400, 1
09:30:31,6119.200, 126, 6118.400, 2, 6120.200, 2
09:30:32,6118.400, 128, 6117.800, 1, 6120.000, 1
09:30:32,6118.400, 128, 6118.000, 3, 6119.800, 1
09:30:33,6118.400, 130, 6118.200, 4, 6120.200, 2
09:30:33,6118.600, 133, 6120.000, 1, 6120.400, 1
09:30:34,6118.600, 133, 6120.200, 1, 6121.200, 2
09:30:34,6118.600, 133, 6120.400, 1, 6121.200, 2
09:30:35,6121.200, 135, 6120.600, 1, 6122.600, 1
09:30:35,6120.800, 136, 6120.600, 1, 6121.800, 1
09:30:36,6121.800, 137, 6120.600, 1, 6122.400, 1
09:30:36,6121.800, 137, 6120.800, 1, 6122.200, 1
09:30:37,6121.800, 137, 6120.600, 6, 6122.400, 1
09:30:37,6120.000, 147, 6118.400, 3, 6120.600, 3
09:30:38,6120.000, 147, 6118.600, 1, 6120.000, 1
09:30:38,6120.000, 147, 6118.400, 1, 6119.800, 1
09:30:39,6120.000, 147, 6118.000, 1, 6119.600, 5
09:30:39,6120.000, 147, 6118.000, 1, 6119.600, 2
09:30:40,6120.000, 147, 6118.200, 1, 6119.400, 1
09:30:40,6120.000, 151, 6118.400, 3, 6120.200, 2
09:30:41,6120.000, 152, 6118.600, 2, 6122.000, 2
09:30:41,6118.800, 154, 6118.800, 1, 6121.200, 1
09:30:42,6118.800, 154, 6118.400, 2, 6120.800, 1
09:30:42,6118.800, 154, 6118.800, 2, 6120.400, 1
