09:30:00,6084.000, 13, 6082.000, 1, 6083.600, 1
09:30:00,6083.200, 18, 6075.200, 1, 6081.600, 1
09:30:01,6081.600, 22, 6079.400, 1, 6081.400, 2
09:30:01,6081.600, 28, 6083.600, 1, 6084.000, 2
09:30:02,6083.600, 33, 6080.800, 1, 6083.600, 3
09:30:02,6083.600, 33, 6081.400, 1, 6083.600, 2
09:30:03,6081.600, 39, 6081.600, 6, 6083.600, 1
09:30:03,6083.600, 41, 6083.600, 1, 6084.000, 1
09:30:04,6084.600, 43, 6083.800, 2, 6085.000, 3
09:30:04,6084.600, 43, 6084.000, 1, 6085.000, 3
09:30:05,6084.600, 43, 6084.200, 3, 6084.800, 2
09:30:05,6085.000, 47, 6083.600, 1, 6085.000, 1
09:30:06,6085.000, 49, 6085.000, 8, 6085.800, 1
09:30:06,6083.600, 59, 6082.000, 1, 6084.000, 1
09:30:07,6083.600, 59, 6082.600, 1, 6085.400, 1
09:30:07,6083.600, 59, 6082.800, 2, 6084.400, 1
09:30:08,6083.600, 59, 6082.800, 2, 6084.400, 1
09:30:08,6084.400, 60, 6082.800, 1, 6085.000, 1
09:30:09,6084.400, 60, 6083.600, 1, 6085.000, 2
09:30:09,6084.400, 60, 6083.600, 1, 6084.800, 1
09:30:10,6084.400, 60, 6083.600, 1, 6084.800, 1
09:30:11,6084.800, 61, 6083.600, 1, 6085.000, 3
09:30:11,6082.800, 64, 6082.400, 1, 6084.800, 1
09:30:12,6082.800, 64, 6082.600, 1, 6084.000, 2
09:30:12,6082.800, 64, 6082.200, 1, 6083.800, 1
09:30:13,6085.000, 72, 6082.400, 1, 6083.600, 2
09:30:13,6084.000, 73, 6082.600, 2, 6083.600, 2
09:30:14,6084.000, 73, 6082.800, 1, 6083.600, 2
09:30:14,6084.000, 74, 6083.000, 1, 6083.600, 1
09:30:15,6083.600, 75, 6083.200, 1, 6085.000, 2
09:30:15,6083.600, 75, 6083.400, 1, 6085.000, 2
09:30:16,6083.600, 75, 6083.600, 1, 6085.000, 2
09:30:16,6083.600, 75, 6083.800, 1, 6085.000, 2
09:30:17,6083.600, 75, 6084.000, 3, 6085.000, 2
09:30:17,6085.200, 78, 6085.000, 1, 6085.800, 1
09:30:18,6085.200, 79, 6085.200, 2, 6085.800, 1
09:30:19,6085.200, 80, 6085.400, 1, 6085.800, 1
09:30:19,6085.600, 82, 6085.600, 1, 6086.000, 4
09:30:20,6085.600, 84, 6085.800, 1, 6086.000, 4
09:30:20,6085.800, 85, 6085.000, 1, 6085.800, 1
09:30:21,6085.000, 86, 6084.200, 1, 6085.800, 1
09:30:21,6084.200, 87, 6083.000, 1, 6085.600, 1
09:30:22,6084.000, 88, 6084.000, 1, 6085.200, 2
09:30:22,6083.200, 90, 6082.400, 1, 6085.000, 3
09:30:23,6083.200, 90, 6082.800, 1, 6084.800, 1
09:30:23,6083.200, 90, 6082.400, 1, 6084.600, 1
09:30:24,6083.200, 90, 6082.200, 1, 6084.400, 4
09:30:24,6083.200, 90, 6082.400, 2, 6083.600, 1
09:30:25,6083.400, 91, 6082.000, 1, 6083.600, 1
09:30:25,6080.000, 92, 6080.000, 1, 6082.400, 1
09:30:26,6080.000, 92, 6080.400, 2, 6082.200, 1
09:30:26,6080.400, 93, 6080.200, 1, 6081.800, 2
09:30:27,6081.600, 94, 6080.000, 1, 6082.000, 3
09:30:27,6081.600, 94, 6080.200, 1, 6081.800, 1
09:30:28,6081.600, 94, 6080.200, 1, 6081.600, 1
09:30:28,6080.200, 95, 6080.000, 1, 6081.600, 1
09:30:29,6080.000, 99, 6080.000, 1, 6080.200, 1
09:30:29,6080.200, 101, 6080.000, 1, 6082.400, 1
09:30:30,6078.200, 103, 6078.000, 2, 6080.200, 1
09:30:30,6080.200, 104, 6078.800, 1, 6082.400, 1
09:30:31,6079.600, 106, 6079.400, 1, 6082.000, 2
09:30:31,6081.800, 107, 6079.600, 1, 6081.800, 2
09:30:32,6081.800, 107, 6079.800, 1, 6081.800, 2
09:30:32,6081.800, 107, 6079.800, 1, 6081.800, 2
09:30:33,6079.600, 109, 6079.000, 1, 6081.800, 2
09:30:33,6082.400, 111, 6080.000, 1, 6082.800, 1
09:30:34,6082.400, 111, 6080.800, 1, 6083.400, 1
09:30:34,6082.400, 111, 6082.200, 1, 6083.800, 1
09:30:35,6082.400, 112, 6082.400, 1, 6083.600, 1
09:30:35,6082.400, 112, 6082.800, 1, 6083.600, 1
09:30:36,6082.400, 112, 6083.000, 1, 6083.600, 1
09:30:36,6083.000, 113, 6082.800, 1, 6083.000, 1
09:30:37,6083.000, 115, 6081.200, 1, 6083.600, 1
09:30:37,6083.000, 115, 6081.400, 4, 6084.400, 1
09:30:38,6083.000, 115, 6081.600, 2, 6084.200, 1
09:30:38,6083.000, 115, 6082.200, 1, 6084.000, 1
09:30:39,6083.000, 115, 6082.400, 5, 6084.600, 1
09:30:39,6083.000, 115, 6084.200, 1, 6084.600, 1
09:30:40,6084.000, 116, 6082.400, 4, 6084.400, 2
09:30:40,6082.600, 117, 6082.400, 3, 6084.600, 1
09:30:41,6082.600, 117, 6082.600, 1, 6084.400, 2
09:30:41,6082.600, 117, 6082.400, 1, 6084.000, 2
09:30:42,6082.600, 117, 6081.800, 1, 6083.400, 1
09:30:42,6082.600, 117, 6080.800, 1, 6083.200, 1
09:30:43,6082.600, 117, 6081.000, 2, 6083.000, 1
09:30:43,6082.600, 117, 6081.600, 2, 6083.400, 1
09:30:44,6082.600, 117, 6081.800, 3, 6083.200, 1
09:30:44,6082.600, 117, 6081.800, 3, 6083.400, 1
09:30:45,6082.600, 117, 6081.800, 3, 6083.400, 1
09:30:45,6082.600, 117, 6082.000, 2, 6083.400, 1
09:30:46,6082.600, 117, 6082.200, 3, 6083.400, 1
09:30:46,6082.600, 117, 6082.200, 3, 6083.400, 1
09:30:47,6082.600, 117, 6082.800, 1, 6083.400, 1
09:30:47,6082.600, 117, 6083.000, 2, 6083.400, 1
09:30:48,6082.600, 117, 6083.000, 2, 6083.400, 1
09:30:48,6082.200, 120, 6082.000, 1, 6083.400, 1
09:30:49,6082.200, 120, 6081.800, 1, 6083.400, 1
09:30:49,6082.200, 120, 6081.000, 2, 6083.000, 1
09:30:50,6082.400, 122, 6081.000, 1, 6082.600, 2
09:30:50,6082.400, 122, 6080.000, 3, 6082.000, 2
09:30:51,6082.400, 122, 6080.200, 1, 6081.800, 3
09:30:51,6082.400, 123, 6080.200, 1, 6081.800, 2
09:30:52,6082.400, 123, 6080.200, 2, 6081.800, 1
09:30:52,6082.400, 123, 6080.600, 2, 6081.800, 1
09:30:53,6082.400, 123, 6080.800, 1, 6082.000, 1
09:30:53,6082.400, 123, 6081.000, 1, 6082.800, 1
09:30:54,6081.600, 124, 6081.400, 3, 6082.600, 2
09:30:54,6081.600, 124, 6081.000, 1, 6082.600, 1
09:30:55,6081.600, 124, 6081.400, 1, 6083.400, 1
09:30:55,6081.600, 124, 6081.000, 1, 6083.000, 3
