Time,LastPrice,Volume,Bid1Price,Bid1Volume,Ask1Price,Ask1Volume,FutureAvgPrice,Traded
2023-05-15 13:00:13,5981.8,4087,5982.4,1,5983.6,2,5982.9400000000005,1
2023-05-15 13:00:14,5981.8,4087,5982.4,1,5983.6,2,5982.860000000001,1
2023-05-15 13:00:14,5983.6,4088,5982.6,6,5983.6,1,5982.58,0
2023-05-15 13:00:15,5983.6,4089,5982.8,1,5984.0,1,5982.3,0
2023-05-15 13:00:15,5983.6,4089,5983.0,1,5983.2,1,5981.88,0
2023-05-15 13:00:16,5983.0,4090,5982.6,6,5984.8,1,5981.52,0
2023-05-15 13:00:16,5983.0,4090,5982.8,2,5984.0,1,5981.16,0
2023-05-15 13:00:17,5983.0,4090,5982.8,1,5984.0,1,5980.8,0
2023-05-15 13:00:17,5982.6,4095,5982.6,1,5983.4,1,5980.4800000000005,0
2023-05-15 13:00:18,5982.6,4096,5981.6,1,5982.6,1,5980.299999999999,0
2023-05-15 13:00:18,5982.6,4096,5981.0,1,5983.0,3,5980.12,0
2023-05-15 13:00:19,5981.0,4097,5980.8,1,5982.4,1,5980.1,0
2023-05-15 13:00:19,5980.8,4098,5978.4,2,5981.8,1,5980.1,0
2023-05-15 13:00:20,5980.8,4098,5979.0,2,5980.8,1,5980.1,0
2023-05-15 13:00:20,5979.4,4099,5979.2,3,5980.8,1,5980.24,1
2023-05-15 13:00:21,5979.4,4099,5979.4,2,5980.8,1,5980.38,1
2023-05-15 13:00:21,5979.4,4099,5979.4,1,5980.8,1,5980.52,1
2023-05-15 13:00:22,5979.4,4099,5979.6,1,5980.8,1,5980.66,1
2023-05-15 13:00:22,5979.4,4099,5979.8,2,5980.8,1,5980.9800000000005,1
2023-05-15 13:00:23,5980.8,4100,5980.2,1,5982.0,1,5981.04,1
2023-05-15 13:00:23,5980.8,4100,5980.8,5,5982.2,1,5981.1,1
2023-05-15 13:00:24,5980.8,4100,5981.0,4,5983.6,1,5981.3,1
2023-05-15 13:00:24,5980.8,4100,5981.0,1,5982.8,1,5981.5,1
2023-05-15 13:00:25,5980.8,4100,5981.2,3,5982.6,1,5981.7,1
2023-05-15 13:00:25,5980.8,4100,5981.2,3,5982.6,1,5981.92,1
2023-05-15 13:00:26,5980.8,4100,5981.4,3,5982.6,1,5982.14,1
2023-05-15 13:00:26,5980.8,4100,5981.4,2,5982.8,1,5982.36,1
2023-05-15 13:00:27,5980.8,4100,5982.6,5,5982.8,1,5982.58,1
2023-05-15 13:00:27,5982.6,4105,5981.4,2,5982.4,1,5982.62,1
2023-05-15 13:00:28,5981.4,4106,5981.4,1,5982.4,1,5982.780000000001,1
2023-05-15 13:00:28,5981.4,4106,5981.4,1,5982.8,1,5982.9,1
2023-05-15 13:00:29,5982.8,4107,5981.4,1,5983.2,1,5982.88,1
2023-05-15 13:00:29,5982.8,4107,5981.6,2,5983.0,1,5982.76,0
2023-05-15 13:00:30,5982.8,4107,5981.6,1,5982.8,1,5982.64,0
2023-05-15 13:00:30,5983.0,4111,5983.0,1,5983.2,1,5982.5,0
2023-05-15 13:00:31,5983.0,4112,5981.2,1,5982.8,2,5982.360000000001,0
2023-05-15 13:00:31,5983.0,4112,5981.4,1,5982.8,2,5982.22,0
2023-05-15 13:00:32,5983.0,4112,5981.2,1,5982.6,1,5982.08,0
2023-05-15 13:00:32,5983.0,4112,5980.8,5,5981.4,1,5981.9400000000005,0
2023-05-15 13:00:33,5983.0,4112,5980.8,5,5981.4,1,5981.9,0
2023-05-15 13:00:33,5982.6,4117,5980.8,5,5982.6,2,5981.900000000001,0
2023-05-15 13:00:34,5982.6,4117,5980.8,5,5981.6,1,5981.900000000001,0
2023-05-15 13:00:34,5981.6,4118,5981.4,1,5982.4,1,5982.0,1
2023-05-15 13:00:35,5981.6,4118,5981.4,1,5982.4,1,5982.1,1
2023-05-15 13:00:36,5981.6,4118,5981.4,1,5982.2,1,5982.200000000001,1
2023-05-15 13:00:36,5981.6,4118,5981.6,2,5982.8,1,5982.300000000001,1
2023-05-15 13:00:37,5981.6,4118,5981.6,1,5982.8,1,5982.4,1
2023-05-15 13:00:38,5981.6,4118,5981.4,1,5982.6,1,5982.5,1
2023-05-15 13:00:39,5981.6,4118,5981.6,1,5982.6,1,5982.6,1
2023-05-15 13:00:40,5982.6,4119,5981.6,1,5982.8,1,5982.6,0
2023-05-15 13:00:40,5982.6,4119,5981.6,1,5982.4,1,5982.620000000001,1
2023-05-15 13:00:41,5982.6,4122,5982.6,2,5982.8,1,5982.660000000001,1
2023-05-15 13:00:41,5982.6,4124,5981.6,1,5982.8,1,5982.700000000001,1
2023-05-15 13:00:42,5982.6,4124,5981.8,3,5982.8,1,5982.800000000001,1
2023-05-15 13:00:42,5982.6,4124,5981.8,1,5982.8,1,5982.9,1
2023-05-15 13:00:43,5982.6,4124,5981.8,1,5982.8,1,5983.02,1
2023-05-15 13:00:43,5982.6,4124,5982.0,1,5982.8,1,5983.24,1
2023-05-15 13:00:44,5982.6,4124,5982.2,2,5983.0,1,5983.460000000001,1
2023-05-15 13:00:44,5982.6,4124,5982.8,5,5983.0,1,5983.68,1
2023-05-15 13:00:45,5982.6,4124,5982.8,5,5983.0,1,5983.9,1
2023-05-15 13:00:45,5982.8,4128,5982.8,1,5983.0,1,5984.18,1
2023-05-15 13:00:46,5983.0,4129,5982.8,1,5983.4,2,5984.4400000000005,1
2023-05-15 13:00:46,5983.0,4129,5982.8,1,5983.2,1,5984.7,1
2023-05-15 13:00:47,5983.6,4133,5983.0,1,5983.8,1,5984.88,1
2023-05-15 13:00:47,5983.6,4133,5983.4,1,5983.8,1,5984.88,1
2023-05-15 13:00:48,5983.8,4134,5983.8,1,5984.8,1,5984.86,1
2023-05-15 13:00:48,5984.8,4135,5984.2,1,5985.8,1,5984.740000000001,0
2023-05-15 13:00:49,5984.8,4135,5984.4,1,5985.8,1,5984.620000000001,0
2023-05-15 13:00:49,5984.8,4135,5984.8,1,5985.8,1,5984.52,0
2023-05-15 13:00:50,5984.8,4135,5984.8,1,5985.6,1,5984.42,0
2023-05-15 13:00:50,5985.6,4136,5984.0,2,5985.4,1,5984.200000000001,0
2023-05-15 13:00:51,5985.6,4136,5984.4,3,5985.4,1,5983.96,0
2023-05-15 13:00:52,5985.6,4136,5984.4,3,5985.4,1,5983.68,0
2023-05-15 13:00:52,5985.4,4139,5985.4,1,5986.8,1,5983.42,0
2023-05-15 13:00:53,5983.6,4142,5983.4,1,5986.0,2,5983.2,0
2023-05-15 13:00:53,5983.6,4142,5983.8,1,5985.6,1,5982.9800000000005,0
2023-05-15 13:00:54,5983.6,4142,5983.8,1,5985.4,2,5982.76,0
2023-05-15 13:00:54,5983.6,4142,5983.8,1,5985.2,2,5982.539999999999,0
2023-05-15 13:00:55,5983.8,4143,5983.6,1,5985.2,2,5982.3,0
2023-05-15 13:00:55,5983.8,4143,5983.6,1,5985.0,2,5982.06,0
2023-05-15 13:00:56,5983.4,4145,5983.2,1,5984.8,3,5981.86,0
2023-05-15 13:00:56,5983.2,4146,5982.8,1,5984.4,1,5981.679999999999,0
2023-05-15 13:00:57,5982.8,4147,5982.0,1,5982.8,1,5981.539999999999,0
2023-05-15 13:00:57,5982.8,4147,5981.0,1,5982.6,1,5981.4,0
2023-05-15 13:00:58,5981.4,4148,5981.4,3,5982.8,1,5981.48,1
2023-05-15 13:00:58,5981.4,4148,5981.6,1,5982.8,1,5981.56,1
2023-05-15 13:00:59,5981.4,4148,5981.2,2,5982.8,1,5981.639999999999,1
2023-05-15 13:00:59,5981.4,4148,5981.4,1,5982.6,2,5981.74,1
2023-05-15 13:01:00,5981.4,4148,5981.4,1,5982.6,2,5981.82,1
2023-05-15 13:01:00,5981.4,4148,5981.4,1,5982.4,1,5981.9,1
2023-05-15 13:01:01,5981.4,4149,5981.2,2,5982.4,1,5981.98,1
2023-05-15 13:01:01,5981.4,4149,5981.2,2,5982.4,1,5982.06,1
2023-05-15 13:01:02,5981.4,4149,5981.2,2,5982.2,1,5982.0,1
2023-05-15 13:01:02,5981.4,4149,5981.4,1,5982.2,1,5981.94,1
2023-05-15 13:01:03,5982.2,4153,5982.2,2,5982.4,2,5981.8,0
2023-05-15 13:01:04,5982.2,4155,5981.0,1,5982.2,1,5981.66,0
2023-05-15 13:01:04,5982.2,4155,5980.8,5,5982.4,2,5981.54,0
2023-05-15 13:01:05,5982.4,4157,5982.4,3,5983.0,2,5981.4,0
2023-05-15 13:01:05,5982.2,4161,5981.0,1,5982.8,1,5981.280000000001,0
2023-05-15 13:01:06,5982.2,4161,5981.0,1,5982.4,1,5981.160000000001,0
2023-05-15 13:01:06,5982.2,4161,5980.8,5,5982.2,1,5981.04,0
2023-05-15 13:01:07,5982.2,4161,5980.8,5,5982.4,1,5980.92,0
2023-05-15 13:01:08,5980.8,4166,5979.8,1,5982.2,2,5981.02,1
2023-05-15 13:01:08,5980.8,4166,5979.4,1,5981.2,1,5981.16,1
2023-05-15 13:01:09,5980.8,4166,5978.4,2,5980.4,1,5981.16,1
2023-05-15 13:01:09,5980.8,4166,5978.8,3,5980.4,1,5981.16,1
2023-05-15 13:01:10,5981.0,4169,5979.2,2,5981.0,2,5981.14,1
2023-05-15 13:01:10,5981.0,4170,5979.8,2,5981.0,2,5981.12,1
2023-05-15 13:01:11,5981.0,4172,5980.2,1,5982.0,1,5981.1,1
2023-05-15 13:01:11,5981.0,4172,5980.4,7,5981.8,2,5981.08,1
2023-05-15 13:01:12,5981.0,4172,5980.6,1,5981.8,2,5981.06,1
2023-05-15 13:01:12,5981.0,4172,5980.6,1,5981.8,2,5981.04,1
2023-05-15 13:01:13,5981.8,4174,5981.8,3,5982.2,2,5980.9400000000005,0
2023-05-15 13:01:13,5982.2,4179,5980.4,6,5981.4,1,5980.96,0
2023-05-15 13:01:14,5980.8,4180,5980.8,2,5982.4,1,5981.14,1
2023-05-15 13:01:14,5980.8,4181,5980.8,1,5982.0,1,5981.320000000001,1
2023-05-15 13:01:15,5980.8,4181,5980.8,1,5982.0,1,5981.5,1
2023-05-15 13:01:16,5980.8,4182,5980.6,1,5982.0,1,5981.68,1
2023-05-15 13:01:16,5980.8,4182,5981.2,1,5982.0,1,5981.86,1
2023-05-15 13:01:17,5980.8,4183,5980.6,1,5982.0,1,5982.040000000001,1
2023-05-15 13:01:17,5980.8,4183,5980.8,1,5982.4,1,5982.22,1
2023-05-15 13:01:18,5980.8,4184,5981.0,3,5982.4,1,5982.4,1
2023-05-15 13:01:18,5980.8,4184,5981.4,1,5982.4,1,5982.540000000001,1
2023-05-15 13:01:19,5982.4,4186,5981.4,1,5982.6,1,5982.52,1
2023-05-15 13:01:19,5982.6,4187,5982.8,1,5983.8,1,5982.4800000000005,0
2023-05-15 13:01:20,5982.6,4187,5982.8,1,5983.6,2,5982.54,0
2023-05-15 13:01:20,5982.6,4187,5982.8,1,5983.6,2,5982.6,0
2023-05-15 13:01:21,5982.6,4187,5981.8,1,5983.4,1,5982.66,1
2023-05-15 13:01:21,5982.6,4187,5982.0,2,5983.4,1,5982.72,1
2023-05-15 13:01:22,5982.6,4187,5982.0,2,5983.2,1,5982.78,1
2023-05-15 13:01:22,5982.6,4187,5982.2,1,5983.2,1,5982.839999999999,1
2023-05-15 13:01:23,5982.6,4187,5982.0,2,5982.2,1,5982.9,1
2023-05-15 13:01:23,5982.2,4188,5982.4,1,5984.4,1,5983.0,1
2023-05-15 13:01:24,5982.2,4188,5983.0,1,5983.6,1,5983.1,1
2023-05-15 13:01:24,5982.2,4188,5983.0,1,5983.2,1,5983.2,1
2023-05-15 13:01:25,5983.2,4189,5983.2,1,5984.2,2,5983.199999999999,0
2023-05-15 13:01:25,5983.2,4189,5983.0,1,5983.2,1,5983.2,0
2023-05-15 13:01:26,5983.2,4190,5983.0,1,5984.0,1,5983.24,1
2023-05-15 13:01:26,5983.2,4190,5983.0,1,5985.4,1,5983.28,1
2023-05-15 13:01:27,5983.2,4190,5983.2,3,5984.6,1,5983.38,1
2023-05-15 13:01:27,5983.2,4191,5983.0,1,5984.2,1,5983.4800000000005,1
2023-05-15 13:01:28,5983.2,4191,5983.0,1,5984.2,1,5983.58,1
2023-05-15 13:01:28,5983.2,4191,5983.0,1,5984.6,1,5983.68,1
2023-05-15 13:01:29,5983.2,4191,5983.2,1,5984.2,1,5983.78,1
2023-05-15 13:01:29,5983.2,4191,5983.0,1,5984.2,1,5983.9,1
2023-05-15 13:01:30,5983.2,4191,5982.2,1,5983.8,1,5984.02,1
2023-05-15 13:01:30,5983.2,4191,5982.4,1,5983.6,1,5984.02,1
2023-05-15 13:01:31,5983.6,4192,5982.6,2,5983.8,1,5983.98,1
2023-05-15 13:01:31,5983.6,4192,5984.2,5,5984.4,2,5983.9,1
2023-05-15 13:01:32,5984.2,4193,5984.2,4,5984.4,2,5983.76,0
2023-05-15 13:01:32,5984.2,4193,5984.2,4,5984.4,2,5983.62,0
2023-05-15 13:01:33,5984.2,4194,5984.2,3,5984.4,2,5983.4800000000005,0
2023-05-15 13:01:34,5984.2,4197,5982.8,3,5984.4,2,5983.339999999999,0
2023-05-15 13:01:34,5984.2,4197,5983.0,1,5984.4,2,5983.2,0
2023-05-15 13:01:36,5984.4,4198,5983.0,1,5984.4,1,5983.04,0
2023-05-15 13:01:36,5984.4,4198,5983.2,1,5984.2,1,5982.879999999999,0
2023-05-15 13:01:38,5983.2,4199,5983.0,1,5984.0,1,5982.84,0
2023-05-15 13:01:39,5983.2,4199,5983.2,1,5984.2,1,5982.800000000001,0
2023-05-15 13:01:41,5982.8,4202,5981.4,1,5984.0,1,5982.8,0
2023-05-15 13:01:41,5982.8,4202,5981.6,1,5983.0,1,5982.8,0
2023-05-15 13:01:42,5982.8,4202,5980.4,5,5982.4,2,5982.8,0
2023-05-15 13:01:42,5982.8,4202,5980.8,3,5982.2,1,5982.8,0
2023-05-15 13:01:43,5982.8,4202,5981.0,1,5982.8,4,5982.8,0
2023-05-15 13:01:43,5982.8,4202,5981.4,2,5982.8,3,5982.8,0
2023-05-15 13:01:44,5982.8,4202,5981.4,2,5982.8,1,5982.8,0
2023-05-15 13:01:44,5982.8,4202,5981.6,2,5982.8,1,5982.800000000001,1
2023-05-15 13:01:45,5982.8,4202,5982.2,1,5982.8,1,5982.8,0
2023-05-15 13:01:45,5982.8,4202,5981.4,2,5982.8,1,5982.8,0
2023-05-15 13:01:46,5982.8,4202,5981.4,2,5982.8,1,5982.8,0
2023-05-15 13:01:46,5982.8,4202,5981.4,2,5982.6,1,5982.8,0
2023-05-15 13:01:47,5982.8,4202,5981.6,1,5982.8,1,5982.8,0
2023-05-15 13:01:47,5982.8,4202,5982.0,1,5982.8,1,5982.8,0
2023-05-15 13:01:48,5982.8,4202,5981.6,1,5982.8,1,5982.8,0
2023-05-15 13:01:48,5982.8,4202,5981.6,1,5982.8,1,5982.800000000001,1
2023-05-15 13:01:49,5982.8,4203,5982.0,1,5983.2,1,5982.8,0
2023-05-15 13:01:49,5982.8,4203,5981.4,1,5983.2,1,5982.8,0
2023-05-15 13:01:50,5982.8,4203,5981.6,1,5983.0,2,5982.72,0
2023-05-15 13:01:51,5982.8,4203,5981.4,1,5983.0,2,5982.64,0
2023-05-15 13:01:52,5982.8,4203,5981.4,1,5983.0,2,5982.640000000001,0
2023-05-15 13:01:52,5982.8,4203,5981.4,1,5982.8,2,5982.58,0
2023-05-15 13:01:56,5982.8,4203,5981.4,1,5982.8,1,5982.52,0
2023-05-15 13:01:56,5982.8,4203,5981.6,1,5982.8,2,5982.460000000001,0
2023-05-15 13:01:57,5982.8,4204,5981.6,1,5982.8,1,5982.4800000000005,0
2023-05-15 13:01:58,5982.8,4204,5981.8,1,5982.8,1,5982.58,0
2023-05-15 13:01:58,5982.8,4204,5982.0,1,5982.8,1,5982.72,0
2023-05-15 13:01:59,5982.8,4204,5982.0,1,5982.8,1,5982.86,1
2023-05-15 13:02:00,5982.0,4205,5981.6,1,5982.8,1,5983.08,1
2023-05-15 13:02:01,5982.0,4205,5982.0,2,5982.8,1,5983.3,1
2023-05-15 13:02:01,5982.8,4206,5981.8,1,5983.8,3,5983.44,1
2023-05-15 13:02:02,5982.2,4207,5982.2,3,5983.8,3,5983.56,1
2023-05-15 13:02:02,5982.2,4207,5982.8,1,5983.8,2,5983.68,1
2023-05-15 13:02:03,5982.2,4207,5983.0,1,5983.8,1,5983.799999999999,1
2023-05-15 13:02:03,5983.0,4209,5982.8,1,5983.8,2,5983.839999999999,1
2023-05-15 13:02:04,5983.8,4211,5982.8,1,5984.2,1,5983.8,0
2023-05-15 13:02:05,5984.2,4212,5983.0,2,5985.4,1,5983.719999999999,0
2023-05-15 13:02:05,5984.2,4212,5983.0,2,5983.6,1,5983.639999999999,0
2023-05-15 13:02:06,5984.2,4212,5983.0,2,5985.0,5,5983.56,0
2023-05-15 13:02:06,5984.2,4212,5984.2,1,5984.8,2,5983.379999999999,0
2023-05-15 13:02:07,5984.2,4213,5983.4,1,5984.2,1,5983.2,0
2023-05-15 13:02:07,5983.4,4214,5983.0,2,5984.6,1,5983.099999999999,0
2023-05-15 13:02:08,5983.4,4214,5983.2,1,5984.2,1,5982.999999999999,0
2023-05-15 13:02:08,5983.4,4214,5983.2,1,5984.2,1,5982.9,0
2023-05-15 13:02:09,5983.4,4214,5983.2,1,5984.6,1,5982.8,0
2023-05-15 13:02:10,5983.4,4214,5982.2,1,5984.4,1,5982.699999999999,0
2023-05-15 13:02:10,5983.4,4214,5982.4,2,5983.8,1,5982.599999999999,0
2023-05-15 13:02:11,5983.4,4214,5982.4,1,5983.6,1,5982.62,0
2023-05-15 13:02:11,5983.4,4214,5982.4,1,5983.8,1,5982.64,0
2023-05-15 13:02:12,5982.4,4215,5982.0,2,5983.8,1,5982.76,1
2023-05-15 13:02:12,5982.4,4215,5982.0,2,5983.6,2,5982.879999999999,1
2023-05-15 13:02:13,5982.4,4215,5982.6,4,5983.6,2,5983.0,1
2023-05-15 13:02:13,5982.4,4215,5982.6,4,5983.4,1,5983.120000000001,1
2023-05-15 13:02:14,5982.4,4215,5982.6,4,5983.6,2,5983.24,1
2023-05-15 13:02:14,5982.4,4215,5982.6,4,5983.4,1,5983.36,1
2023-05-15 13:02:15,5982.4,4215,5982.6,4,5983.6,3,5983.4800000000005,1
2023-05-15 13:02:16,5982.4,4215,5983.0,1,5983.6,1,5983.54,1
2023-05-15 13:02:17,5983.6,4216,5983.0,1,5984.4,1,5983.4800000000005,0
2023-05-15 13:02:18,5983.6,4216,5983.0,1,5984.0,2,5983.42,0
2023-05-15 13:02:18,5983.6,4216,5982.6,4,5983.8,1,5983.36,0
2023-05-15 13:02:19,5983.6,4216,5982.6,4,5984.0,2,5983.3,0
2023-05-15 13:02:19,5983.6,4216,5983.0,1,5984.0,2,5983.24,0
2023-05-15 13:02:20,5983.6,4216,5983.0,1,5984.0,1,5983.179999999999,0
2023-05-15 13:02:20,5983.6,4216,5982.6,4,5984.0,1,5983.12,0
2023-05-15 13:02:21,5983.6,4216,5982.6,4,5983.8,1,5983.06,0
2023-05-15 13:02:21,5983.6,4216,5983.0,3,5983.6,1,5982.9400000000005,0
2023-05-15 13:02:22,5983.0,4219,5983.0,3,5983.2,1,5982.88,0
2023-05-15 13:02:22,5983.0,4222,5983.0,3,5983.2,1,5982.820000000001,0
2023-05-15 13:02:23,5983.0,4225,5983.0,3,5983.2,1,5982.76,0
2023-05-15 13:02:23,5983.0,4230,5983.0,2,5983.2,1,5982.7,0
2023-05-15 13:02:24,5983.0,4232,5982.0,1,5983.0,1,5982.64,0
2023-05-15 13:02:26,5983.0,4233,5982.0,1,5983.2,1,5982.58,0
2023-05-15 13:02:27,5983.0,4233,5982.2,3,5983.4,1,5982.52,0
2023-05-15 13:02:28,5983.0,4233,5982.2,2,5983.4,1,5982.46,0
2023-05-15 13:02:30,5983.0,4233,5982.4,1,5983.4,1,5982.42,0
2023-05-15 13:02:31,5982.4,4234,5982.2,2,5983.4,1,5982.4400000000005,1
2023-05-15 13:02:31,5982.4,4234,5982.4,1,5983.4,1,5982.62,1
2023-05-15 13:02:32,5982.4,4234,5982.2,2,5983.4,1,5982.799999999999,1
2023-05-15 13:02:33,5982.4,4234,5982.4,1,5983.4,1,5982.9800000000005,1
2023-05-15 13:02:33,5982.4,4234,5982.6,1,5983.4,1,5983.16,1
2023-05-15 13:02:34,5982.4,4234,5982.4,1,5984.4,1,5983.339999999999,1
2023-05-15 13:02:35,5982.4,4234,5982.6,2,5984.2,3,5983.6,1
2023-05-15 13:02:35,5982.4,4234,5982.4,1,5984.2,3,5983.860000000001,1
2023-05-15 13:02:36,5982.4,4234,5982.4,1,5982.6,1,5984.12,1
2023-05-15 13:02:36,5982.6,4235,5982.8,1,5984.2,2,5984.360000000001,1
2023-05-15 13:02:37,5982.6,4235,5982.8,1,5984.0,1,5984.6,1
2023-05-15 13:02:39,5984.2,4238,5982.8,1,5984.4,1,5984.68,1
2023-05-15 13:02:39,5984.2,4238,5983.2,1,5985.0,2,5984.76,1
2023-05-15 13:02:40,5984.2,4238,5983.4,1,5984.8,1,5984.94,1
2023-05-15 13:02:40,5984.2,4238,5983.8,1,5984.8,1,5985.18,1
2023-05-15 13:02:41,5984.2,4238,5983.8,1,5985.0,2,5985.42,1
2023-05-15 13:02:41,5985.0,4240,5984.0,1,5986.8,1,5985.52,1
2023-05-15 13:02:42,5985.0,4240,5984.4,1,5985.8,1,5985.62,1
2023-05-15 13:02:42,5985.0,4240,5984.4,1,5985.8,1,5985.719999999999,1
2023-05-15 13:02:43,5985.0,4240,5984.4,1,5985.8,1,5985.82,1
2023-05-15 13:02:43,5985.0,4240,5984.6,1,5985.8,1,5985.92,1
2023-05-15 13:02:44,5985.0,4240,5984.8,3,5985.8,1,5986.02,1
2023-05-15 13:02:44,5985.0,4240,5984.8,3,5986.0,1,5986.12,1
2023-05-15 13:02:45,5986.0,4242,5985.2,2,5986.6,2,5986.12,1
2023-05-15 13:02:45,5986.6,4244,5985.8,1,5987.8,1,5986.06,0
2023-05-15 13:02:46,5986.6,4244,5986.6,1,5987.4,1,5986.0,0
2023-05-15 13:02:46,5986.0,4247,5985.8,1,5987.2,2,5986.0,0
2023-05-15 13:02:47,5986.0,4247,5985.0,3,5986.8,1,5986.0,0
2023-05-15 13:02:47,5986.0,4247,5985.2,2,5986.8,1,5986.0,0
2023-05-15 13:02:48,5986.0,4247,5985.4,1,5986.8,1,5986.0,0
2023-05-15 13:02:48,5986.0,4247,5985.4,1,5986.8,2,5986.0,0
2023-05-15 13:02:49,5986.0,4247,5985.4,1,5986.8,1,5986.0,0
2023-05-15 13:02:50,5986.0,4247,5985.4,1,5986.4,1,5986.0,0
2023-05-15 13:02:50,5986.0,4247,5985.0,1,5986.2,1,5986.0,0
2023-05-15 13:02:51,5986.0,4247,5984.0,1,5986.2,1,5986.0,0
2023-05-15 13:02:51,5986.0,4247,5984.4,4,5986.2,1,5986.0,0
2023-05-15 13:02:52,5986.0,4247,5984.6,2,5986.2,1,5986.0,0
2023-05-15 13:02:52,5986.0,4247,5985.0,1,5986.2,1,5986.0,0
2023-05-15 13:02:53,5986.0,4247,5985.0,1,5986.2,1,5986.0,0
2023-05-15 13:02:54,5986.0,4247,5985.2,2,5986.2,1,5986.0,0
2023-05-15 13:02:55,5986.0,4247,5985.4,1,5987.0,1,5986.0,0
2023-05-15 13:02:55,5986.0,4247,5985.4,1,5987.0,1,5986.0,0
2023-05-15 13:02:56,5986.0,4247,5985.6,2,5987.6,1,5986.0,0
2023-05-15 13:02:56,5986.0,4247,5986.0,1,5987.4,1,5986.04,1
2023-05-15 13:02:57,5986.0,4247,5986.2,1,5987.4,1,5986.1,1
2023-05-15 13:02:57,5986.0,4247,5986.2,1,5987.4,2,5986.16,1
2023-05-15 13:02:58,5986.0,4247,5986.2,1,5987.4,2,5986.219999999999,1
2023-05-15 13:02:59,5986.0,4247,5986.4,1,5987.4,2,5986.280000000001,1
2023-05-15 13:02:59,5986.0,4247,5986.4,1,5987.4,2,5986.34,1
2023-05-15 13:03:00,5986.0,4247,5986.2,1,5987.4,2,5986.4,1
2023-05-15 13:03:01,5986.0,4247,5986.2,1,5987.4,2,5986.460000000001,1
2023-05-15 13:03:02,5986.0,4247,5986.6,1,5987.4,2,5986.52,1
2023-05-15 13:03:02,5986.0,4247,5986.4,2,5987.4,2,5986.58,1
2023-05-15 13:03:03,5986.4,4248,5986.4,1,5986.6,1,5986.6,1
2023-05-15 13:03:03,5986.6,4249,5985.8,1,5987.4,2,5986.74,1
2023-05-15 13:03:04,5986.6,4249,5986.0,1,5987.2,2,5986.9400000000005,1
2023-05-15 13:03:04,5986.6,4249,5985.6,1,5986.8,1,5987.02,1
2023-05-15 13:03:05,5986.6,4249,5985.2,2,5986.6,1,5987.1,1
2023-05-15 13:03:05,5986.6,4249,5985.2,2,5986.4,1,5987.18,1
2023-05-15 13:03:06,5986.6,4249,5985.4,1,5986.6,1,5987.26,1
2023-05-15 13:03:06,5986.6,4249,5985.4,2,5987.0,1,5987.339999999999,1
2023-05-15 13:03:07,5986.6,4249,5985.8,1,5987.4,1,5987.42,1
2023-05-15 13:03:07,5986.6,4249,5986.2,2,5987.4,1,5987.5,1
