Time,LastPrice,Volume,Bid1Price,Bid1Volume,Ask1Price,Ask1Volume,FutureAvgPrice,Traded
2023-05-16 09:30:00,6084.0,13,6082.0,1,6083.6,1,6083.26,0
2023-05-16 09:30:00,6083.2,18,6075.2,1,6081.6,1,6083.4400000000005,1
2023-05-16 09:30:01,6081.6,22,6079.4,1,6081.4,2,6083.780000000001,1
2023-05-16 09:30:01,6081.6,28,6083.6,1,6084.0,2,6083.9800000000005,1
2023-05-16 09:30:02,6083.6,33,6080.8,1,6083.6,3,6083.9800000000005,1
2023-05-16 09:30:02,6083.6,33,6081.4,1,6083.6,2,6083.9800000000005,1
2023-05-16 09:30:03,6081.6,39,6081.6,6,6083.6,1,6084.18,1
2023-05-16 09:30:03,6083.6,41,6083.6,1,6084.0,1,6084.26,1
2023-05-16 09:30:04,6084.6,43,6083.8,2,6085.0,3,6084.24,0
2023-05-16 09:30:04,6084.6,43,6084.0,1,6085.0,3,6084.22,0
2023-05-16 09:30:05,6084.6,43,6084.2,3,6084.8,2,6084.2,0
2023-05-16 09:30:05,6085.0,47,6083.6,1,6085.0,1,6084.179999999999,0
2023-05-16 09:30:06,6085.0,49,6085.0,8,6085.8,1,6083.96,0
2023-05-16 09:30:06,6083.6,59,6082.0,1,6084.0,1,6083.88,1
2023-05-16 09:30:07,6083.6,59,6082.6,1,6085.4,1,6083.8,1
2023-05-16 09:30:07,6083.6,59,6082.8,2,6084.4,1,6083.9400000000005,1
2023-05-16 09:30:08,6083.6,59,6082.8,2,6084.4,1,6083.98,1
2023-05-16 09:30:08,6084.4,60,6082.8,1,6085.0,1,6083.9400000000005,0
2023-05-16 09:30:09,6084.4,60,6083.6,1,6085.0,2,6083.9,0
2023-05-16 09:30:09,6084.4,60,6083.6,1,6084.8,1,6083.82,0
2023-05-16 09:30:10,6084.4,60,6083.6,1,6084.8,1,6083.74,0
2023-05-16 09:30:11,6084.8,61,6083.6,1,6085.0,3,6083.620000000001,0
2023-05-16 09:30:11,6082.8,64,6082.4,1,6084.8,1,6083.7,1
2023-05-16 09:30:12,6082.8,64,6082.6,1,6084.0,2,6083.78,1
2023-05-16 09:30:12,6082.8,64,6082.2,1,6083.8,1,6084.02,1
2023-05-16 09:30:13,6085.0,72,6082.4,1,6083.6,2,6084.04,0
2023-05-16 09:30:13,6084.0,73,6082.6,2,6083.6,2,6084.160000000001,1
2023-05-16 09:30:14,6084.0,73,6082.8,1,6083.6,2,6084.320000000001,1
2023-05-16 09:30:14,6084.0,74,6083.0,1,6083.6,1,6084.4800000000005,1
2023-05-16 09:30:15,6083.6,75,6083.2,1,6085.0,2,6084.700000000001,1
2023-05-16 09:30:15,6083.6,75,6083.4,1,6085.0,2,6084.84,1
2023-05-16 09:30:16,6083.6,75,6083.6,1,6085.0,2,6084.9,1
2023-05-16 09:30:16,6083.6,75,6083.8,1,6085.0,2,6084.9400000000005,1
2023-05-16 09:30:17,6083.6,75,6084.0,3,6085.0,2,6084.9,1
2023-05-16 09:30:17,6085.2,78,6085.0,1,6085.8,1,6084.7,0
2023-05-16 09:30:18,6085.2,79,6085.2,2,6085.8,1,6084.5,0
2023-05-16 09:30:19,6085.2,80,6085.4,1,6085.8,1,6084.3,0
2023-05-16 09:30:19,6085.6,82,6085.6,1,6086.0,4,6084.06,0
2023-05-16 09:30:20,6085.6,84,6085.8,1,6086.0,4,6083.84,0
2023-05-16 09:30:20,6085.8,85,6085.0,1,6085.8,1,6083.26,0
2023-05-16 09:30:21,6085.0,86,6084.2,1,6085.8,1,6082.76,0
2023-05-16 09:30:21,6084.2,87,6083.0,1,6085.6,1,6082.379999999999,0
2023-05-16 09:30:22,6084.0,88,6084.0,1,6085.2,2,6082.14,0
2023-05-16 09:30:22,6083.2,90,6082.4,1,6085.0,3,6081.9800000000005,0
2023-05-16 09:30:23,6083.2,90,6082.8,1,6084.8,1,6081.82,0
2023-05-16 09:30:23,6083.2,90,6082.4,1,6084.6,1,6081.52,0
2023-05-16 09:30:24,6083.2,90,6082.2,1,6084.4,4,6081.2,0
2023-05-16 09:30:24,6083.2,90,6082.4,2,6083.6,1,6080.9,0
2023-05-16 09:30:25,6083.4,91,6082.0,1,6083.6,1,6080.379999999999,0
2023-05-16 09:30:25,6080.0,92,6080.0,1,6082.4,1,6080.4,1
2023-05-16 09:30:26,6080.0,92,6080.4,2,6082.2,1,6080.36,1
2023-05-16 09:30:26,6080.4,93,6080.2,1,6081.8,2,6080.5,1
2023-05-16 09:30:27,6081.6,94,6080.0,1,6082.0,3,6080.52,0
