Time,LastPrice,Volume,Bid1Price,Bid1Volume,Ask1Price,Ask1Volume,FutureAvgPrice,Traded
2023-05-08 13:54:26,6149.2,5685,6147.4,1,6149.0,3,6148.3,0
2023-05-08 13:54:26,6149.2,5685,6147.4,1,6148.8,1,6148.12,0
2023-05-08 13:54:27,6149.2,5685,6147.4,1,6148.6,2,6147.94,0
2023-05-08 13:54:27,6149.2,5685,6147.4,2,6148.6,3,6147.76,0
2023-05-08 13:54:28,6149.2,5685,6147.4,2,6148.4,2,6147.659999999999,0
2023-05-08 13:54:28,6149.2,5685,6147.4,2,6148.4,2,6147.56,0
2023-05-08 13:54:29,6147.4,5686,6147.4,1,6148.4,2,6147.639999999999,1
2023-05-08 13:54:29,6147.4,5686,6147.4,1,6148.4,2,6147.639999999999,1
2023-05-08 13:54:30,6147.4,5687,6147.0,1,6148.4,2,6147.64,1
2023-05-08 13:54:31,6147.4,5687,6147.0,1,6148.2,1,6147.639999999999,1
2023-05-08 13:54:31,6147.4,5687,6147.0,1,6148.2,1,6147.639999999999,1
2023-05-08 13:54:32,6147.4,5687,6147.0,1,6148.2,1,6147.639999999999,1
2023-05-08 13:54:35,6147.4,5687,6147.0,1,6148.2,1,6147.64,1
2023-05-08 13:54:35,6147.4,5687,6147.2,3,6148.2,1,6147.639999999999,1
2023-05-08 13:54:36,6148.2,5688,6147.2,3,6148.4,1,6147.56,0
2023-05-08 13:54:36,6148.2,5688,6147.4,1,6149.2,1,6147.48,0
2023-05-08 13:54:37,6148.2,5688,6147.4,1,6149.2,2,6147.4,0
2023-05-08 13:54:38,6147.4,5689,6147.2,3,6149.2,2,6147.4,0
2023-05-08 13:54:39,6147.4,5689,6147.4,2,6149.2,2,6147.56,1
2023-05-08 13:54:41,6147.4,5689,6147.4,1,6149.2,2,6147.719999999999,1
2023-05-08 13:54:42,6147.4,5689,6147.4,1,6149.2,2,6147.88,1
2023-05-08 13:54:43,6147.4,5689,6147.4,1,6149.0,1,6148.039999999999,1
2023-05-08 13:54:43,6147.4,5689,6147.4,1,6149.0,2,6148.2,1
2023-05-08 13:54:44,6147.4,5689,6147.6,1,6149.0,2,6148.360000000001,1
2023-05-08 13:54:45,6147.4,5689,6147.6,1,6149.0,1,6148.52,1
2023-05-08 13:54:45,6147.4,5689,6147.8,1,6149.0,1,6148.58,1
2023-05-08 13:54:46,6147.4,5689,6147.6,1,6149.0,1,6148.639999999999,1
2023-05-08 13:54:46,6147.4,5689,6147.6,1,6149.0,1,6148.7,1
2023-05-08 13:54:51,6149.0,5690,6147.6,1,6149.4,2,6148.6,0
2023-05-08 13:54:51,6149.0,5690,6147.8,1,6149.4,2,6148.5,0
2023-05-08 13:54:52,6149.0,5690,6147.8,1,6149.4,1,6148.4,0
2023-05-08 13:54:53,6149.0,5690,6148.0,1,6149.4,2,6148.3,0
